epoch,train_loss,val_loss
102,0.008600650055068985,0.0060669635519111295
103,0.008619734461676524,0.006376778543896728
104,0.008766376822830118,0.006402403342650134
105,0.008520427636792574,0.0060824003978220305
106,0.008524476534289387,0.006112994773947935
107,0.008576285003472284,0.006346394387410355
108,0.008526414540380844,0.006114871447068326
109,0.008557087827830401,0.006867309097255749
110,0.008480068922167008,0.005974258648141996
111,0.0086387746411586,0.006077353532394638
112,0.008484874127985207,0.006983554922816946
113,0.008565895908956126,0.006155656379885192
114,0.008465427421346717,0.006284504181118702
115,0.008649453450831766,0.006169813341582345
116,0.008450440944110479,0.00648744412570619
117,0.008754533405643146,0.006385722436132061
118,0.008356276819059502,0.007115344079989173
119,0.00847392365696226,0.006786114379835633
120,0.008564715881813402,0.0065735621339364034
121,0.00837373678207387,0.006179284764117916
122,0.008507279285309309,0.006510017102367553
123,0.008478471844348185,0.006250218082539419
124,0.008569504241096447,0.0064847023699751635
125,0.008527508684469907,0.00736462168473988
126,0.008473024033804493,0.006522995845390144
127,0.008417401061841145,0.006692828105836949
128,0.008432948979105041,0.006391731193930475
129,0.00842716466423524,0.006148288941269591
130,0.008392523297698063,0.006824295889563202
131,0.008342949177700398,0.006755615015095924
132,0.008550846236539655,0.006777766357675836
133,0.008312356125310132,0.006893505452452832
134,0.008359077613591405,0.006977374547478471
135,0.00831012590547142,0.00641777777982873
136,0.008324204113517725,0.006104596812383802
137,0.00848689763697621,0.006749184019869615
138,0.008309006353662088,0.006907110572922226
139,0.008268496810981765,0.006585023515769501
140,0.008411685108383667,0.006481831816809251
141,0.008299506505494308,0.006789124579930192
142,0.008299360433768251,0.006371679939156203
143,0.008404733788043931,0.006874586557473227
144,0.008278467707972479,0.006162608364755102
145,0.008395570901581278,0.006281888397454468
146,0.00829234088156344,0.006263239257927324
147,0.008423409944665646,0.007157771159394419
148,0.008193570743946287,0.006122514873412613
149,0.008213822805226945,0.006573499054903821
150,0.008417297317928094,0.00680448711313775
151,0.008416019832938835,0.006357829798174202
152,0.008223996826420202,0.0067098639390727015
153,0.008318781354506838,0.006003448432040123
154,0.008328466900081455,0.0059527703406999045
155,0.008242288071942898,0.006026486978052025
156,0.008190730372341698,0.0071536788548127225
157,0.0082952023678386,0.006006931064022495
158,0.008342470067943777,0.006079639360889178
159,0.008153761681692672,0.006489198901607266
160,0.008131789221390077,0.006012271306985559
161,0.008281328382837537,0.006244161516741525
162,0.008330738134792492,0.006035028935667982
163,0.008278594100955806,0.006159480751813513
164,0.008245361123713777,0.006051414364291757
165,0.00823448087550435,0.006429782157750446
166,0.008182756036905865,0.006495778534130762
167,0.00821283971576298,0.0059570970487984164
168,0.008256081741808063,0.006236132306343317
169,0.008257305992511618,0.006153638327095825
170,0.0081991817408937,0.006411321532972992
171,0.008111406749993612,0.006716548139577117
172,0.008208799438938102,0.006276225201347033
173,0.008294572290551807,0.005919432194196845
174,0.008065384353915673,0.0058419654474177836
175,0.008290326680370556,0.006067406936212282
176,0.008287403033981747,0.006220881474259478
177,0.008187677229932066,0.007090764293470489
178,0.0081593840964131,0.006673246088504615
179,0.008168149205407498,0.005821166710852876
180,0.0080565307719817,0.005995453975951006
181,0.008056019262896312,0.00610665915981876
182,0.008267597015999913,0.006239899439944276
183,0.008119783029061153,0.006283560014654543
184,0.008120600285521152,0.006115772551678792
185,0.008073254611671502,0.006709817484143783
186,0.008048357376572958,0.006966643235232382
187,0.008240960592343805,0.006824022856882068
188,0.008122890419080278,0.006549897007748916
189,0.008092359164836506,0.007078987937535648
190,0.008094241545392922,0.0061639434136804856
191,0.007988988496412452,0.006603783870444346
192,0.008268489781101144,0.006455805226852245
193,0.007995668137024745,0.006552175286525254
194,0.00816081338806168,0.006476109458581211
195,0.00805514941573253,0.006059292689476016
196,0.008019290097581688,0.00646248669726283
197,0.00814036527688938,0.006683100091462068
198,0.008068894767946462,0.0058472328715346265
199,0.008169694636654318,0.006411694565653639
200,0.008141923146497228,0.0059280978338524205
201,0.00808083997605037,0.006205699569146474
202,0.008001296185428204,0.0059607398908534314
203,0.008108122662648501,0.005917274868568223
204,0.008062112812601094,0.006183999346047716
205,0.007959913128607079,0.006048036328535616
206,0.008096386708471513,0.005906893420250362
207,0.008112549327175188,0.005959025942207078
208,0.008095869307843742,0.006104069572778461
209,0.0079837164710273,0.006080541119960228
210,0.008045037889062388,0.006339725720517407
211,0.008125490341438807,0.006462907168521768
212,0.008012369274121973,0.006820111916500767
213,0.008125254108991583,0.007034519405035023
214,0.008032623709210207,0.006285532757748574
215,0.00794849425673742,0.006147820913407314
216,0.007752476847153664,0.0061001790215298715
217,0.008004440211140806,0.006882734115099518
218,0.008021539500620543,0.006571871444627067
219,0.007930121487169667,0.006581866136842385
220,0.008107931838980398,0.006048731275444032
221,0.00793255915848403,0.005977170554459834
222,0.007871703552372046,0.006261254050484741
223,0.008035913822647173,0.00667106466623508
224,0.008047191171789887,0.006039391032843865
225,0.007863527482773098,0.005932720553758863
226,0.007947751361872736,0.006161135279592044
227,0.00782434164654748,0.0061118798279129645
228,0.007893210589980064,0.005926726205404271
229,0.008099005105574883,0.006165476833799151
230,0.007901328815680772,0.0062179358145596384
231,0.007954505708016035,0.0066044999965278375
232,0.007811348810619459,0.006351748487295186
233,0.007684630780615055,0.006016146417417969
234,0.007968422838336752,0.006042591939060598
235,0.008008473247859764,0.006657682446970081
236,0.00795003970715991,0.00627503509769619
237,0.008037258724295,0.005952462079323681
238,0.00801163854325897,0.006313114223045717
239,0.00790609821252738,0.006212303162128135
240,0.007949099262611614,0.0059863540250061084
241,0.007939795978305601,0.00572938430576759
242,0.007857808877041305,0.006109889152577503
243,0.007857435724828622,0.006151046434145731
244,0.00779247472541864,0.006833009896265064
245,0.007896811371756485,0.006134476017690769
246,0.007946870095735992,0.006843135584799805
247,0.00789482167758486,0.006660555969274007
248,0.007768228173423972,0.006026017136126104
249,0.00787463399190587,0.0067284089785445604
250,0.007769178251252133,0.00615030336072689
251,0.007820632256768857,0.006042068745553044
252,0.00791851953019373,0.0064036259317776095
253,0.007769276337679795,0.006682383683612288
254,0.00790625794325904,0.006928128530205246
255,0.007811029641544015,0.005890306958473775
256,0.007710290902181323,0.006275492691974758
257,0.007988867833002235,0.006323967954373278
258,0.007837648799238284,0.006157093421488833
259,0.007768485826624871,0.006013475300836553
260,0.007805417859453296,0.006250846543206639
261,0.007811017689639431,0.006008719879278609
262,0.007806359664684879,0.006142595817409985
263,0.007685479079549212,0.006187447070324921
264,0.007789834217475155,0.006164765051805763
265,0.007775069493694783,0.006028683587477253
266,0.00766378981951411,0.006547787127255532
267,0.007805301250353354,0.006254575672012735
268,0.007794904345774417,0.006646520784442385
269,0.007755982366301572,0.006523610457527633
270,0.007865046708496764,0.006407304336771041
271,0.0077267798204810525,0.006788315059847932
272,0.00788227722575445,0.006365497536808912
273,0.0076217142582355605,0.006524189475959491
274,0.007706038075488205,0.006419180150067051
275,0.007673395571691799,0.0059044496115710195
276,0.007799118286575615,0.006258805967169569
277,0.007708941683584623,0.006262901184237685
278,0.007731262398169013,0.006465844417987274
279,0.007798199634388795,0.006045751597637525
280,0.007848283743717935,0.006043278147372215
281,0.007733043876420021,0.006449020120813539
282,0.007773050482853338,0.006695524477299439
283,0.007829781313592967,0.0063720190855344775
284,0.007685100893573807,0.005946722278457477
285,0.007710638016924936,0.006097100172710834
286,0.007775690810781417,0.006142071821250552
287,0.007783378694054385,0.006279251517977457
288,0.007739271497701984,0.006449253427538768
289,0.007850062194630745,0.006020558789604416
290,0.007721191968237455,0.007009137158838765
291,0.007682604419401727,0.006567493522264837
292,0.007818927148253997,0.006217544233273807
293,0.007808801415587602,0.006469478230546695
294,0.0077819773792197665,0.006391033092604683
295,0.007759010529145833,0.006626969259736234
296,0.00770209588473306,0.006142328876905331
297,0.00779093563168933,0.005833601732165683
298,0.007804851137711188,0.006339851408349666
299,0.00778488912121482,0.006022915801872237
300,0.007811369125832449,0.005896295884726802
301,0.007817681825010015,0.0068181868952751894
302,0.007683647821860148,0.006165709563137436
303,0.00782922183511067,0.006166018421356814
304,0.007883116809394016,0.006221570646418479
305,0.007748999861330723,0.0069000540150275895
306,0.0075779962588586065,0.006729391071216803
307,0.007684642025895066,0.00603633570903088
308,0.00768535418188666,0.006386722487101817
309,0.007625340757265568,0.00623984906331713
310,0.0077608323524233835,0.006557790292473733
311,0.00773515760103633,0.0059796535186084935
312,0.007725512585174358,0.006440284758843402
313,0.007743989157610955,0.006224554098847993
314,0.007641815651608809,0.006831003365920414
315,0.007548551569861076,0.006716016992460593
316,0.007688948388256962,0.0061850384996663425
317,0.007595042998412194,0.006396434288926094
318,0.007720527272789285,0.00619935862668759
319,0.007627497911826433,0.00622016869855057
320,0.007726490415681779,0.005851648942483101
321,0.007602152114028989,0.005933985770564969
322,0.007720011840762797,0.006160133795644971
323,0.007550515024148251,0.006584106653291392
324,0.007760947585132183,0.007116842383213525
325,0.007760706488343497,0.00616310125909324
326,0.007665315611548947,0.007006796649440843
327,0.007549121652018878,0.0069794847530826746
328,0.007581626878192999,0.006361560829278342
329,0.007728810573879004,0.006414733290667838
330,0.0075274431358916295,0.006105329166943445
331,0.007758139771322608,0.006451652011977715
332,0.007377164118394918,0.006509350793714158
333,0.0076282170167506855,0.006416029009382875
334,0.00766865427952824,0.006677137031807128
335,0.00756960739441462,0.006581177530619817
336,0.0075583921056609285,0.0060215159578828874
337,0.007701727123000432,0.005986511399590852
338,0.007784317563833141,0.005877819194463233
339,0.007722109488754687,0.006258923957746952
340,0.0076846923475973345,0.005879441560834995
341,0.007554590513122563,0.006009871079618211
342,0.007596496955118475,0.005917976956882694
343,0.007677337776065894,0.005779920194053694
344,0.007641661936360188,0.005854961350410806
345,0.007661253503653326,0.006002950672951653
346,0.007568758153267422,0.005648515321680322
347,0.007639071177859037,0.005961068543208183
348,0.007493526356777311,0.006118592828138564
349,0.0075453968272995555,0.005879493363657149
350,0.007573336326934242,0.0056724513105106825
351,0.007569809882868633,0.005819587363848795
352,0.007644172304008539,0.005880561858851904
353,0.0076194252227768655,0.005846737263725753
354,0.007753877774437921,0.0059581458486198
355,0.007613198344575545,0.005923327299153946
356,0.007532958486952397,0.005759047404444841
357,0.00759269568345424,0.00577365017438872
358,0.007597116450773272,0.005899604869348644
359,0.007702716159679591,0.005857358826553998
360,0.007679943818537492,0.0057220999750500654
361,0.007491806751978959,0.005575986464254958
362,0.007543060540809811,0.005801818632138007
363,0.007387982800645982,0.006020063417470034
364,0.007629613128618427,0.005797376839359391
365,0.0076192485334544355,0.006253189474639928
366,0.00747808848066216,0.005679432590145915
367,0.007484412884250266,0.005618342307774755
368,0.007591351853642987,0.0056991678881778305
369,0.007573424559450359,0.005810713400326979
370,0.00757667306631535,0.005872415812285328
371,0.007527514709680315,0.0060903415860835124
372,0.007422282663484962,0.005722199581289347
373,0.007525240863710238,0.005861253356248992
374,0.007484661954329626,0.005711755108336883
375,0.007660045251871071,0.00649271677796345
376,0.007605128914412724,0.005716036679785511
377,0.007399384374067238,0.00580697283124727
378,0.007491902604317969,0.005632127625501136
379,0.007550908287107778,0.005790459366974931
380,0.007561545126273197,0.00564541786254997
381,0.007504917143688222,0.005956199131840785
382,0.007458230284147806,0.005812040807361299
383,0.007526588384667599,0.005807197119852296
384,0.007550128187698823,0.00578798995531682
385,0.007612397216912687,0.00573247744998679
386,0.007495023964398687,0.005687323845962439
387,0.00751403983757618,0.005948748618959632
388,0.007588328413822314,0.005717386941117808
389,0.007646880222261732,0.006196862514518651
390,0.0075438742857049,0.005896094721239912
391,0.00743674581391397,0.005944293129759577
392,0.007590902516837941,0.005987234110351594
393,0.007605484867575973,0.006142332137843586
394,0.007482472544442346,0.005738551756640526
395,0.007632775931435918,0.005997490965986864
396,0.007470765770508038,0.005873121256769393
397,0.007457960476236739,0.005756027703956429
398,0.007607873946533565,0.005957814055916669
399,0.007516803360237734,0.005737276146182626
400,0.0075244989510470225,0.0057701947539727134
401,0.007484677249545536,0.006096739455704525
402,0.0075100937414625205,0.005970395138150852
403,0.007487018261353144,0.0059571072538655455
404,0.0075656395242526,0.006235914525878478
405,0.007577557397892252,0.0059033425700269395
406,0.00751798083542634,0.005799425989452092
407,0.007567156580957558,0.005701410191335886
408,0.007575858815823355,0.006101006827381395
409,0.007491268896609977,0.005887100431493931
410,0.007419115102930523,0.006359331854955626
411,0.0076972637937233815,0.005968333490710235
412,0.007495692236713488,0.006448634874289766
413,0.007352165162187556,0.005729388740174006
414,0.007560360807685591,0.005930044601595333
415,0.007568061867101689,0.0060990448074820895
416,0.007481701484527636,0.006009956005132059
417,0.007395844815739345,0.005891735951290764
418,0.007541086845899812,0.005785924388667683
419,0.007541748286338325,0.0060016152588118305
420,0.007549229981346035,0.005877215554662994
421,0.007503331555034815,0.00616712248574645
422,0.0073346666331710894,0.006147867842754425
423,0.007554475402913897,0.006188698883550784
424,0.007461668296652914,0.006310037396696072
425,0.007496930130711858,0.00619813502544007
426,0.00742769986408964,0.006733950011280728
427,0.007350223144549677,0.006039174313059112
428,0.0074043291860899415,0.006352062232661539
429,0.007409841273417236,0.006318636522938292
430,0.0073766714128073695,0.006149117561921053
431,0.007396387853749465,0.00577596546766775
432,0.007420679748652366,0.006014444233136558
433,0.007490114211771382,0.005780581652261846
434,0.007355578146633624,0.005755913448520863
435,0.007384171987400952,0.00597706215633112
436,0.0074934442444622796,0.005933791114660227
437,0.007382697081289558,0.005963938243305627
438,0.00745724925497099,0.005755903835070648
439,0.007419065074261579,0.005684899025407632
440,0.0074153204055414056,0.006253581294766043
441,0.007373752211764616,0.005777977594200372
442,0.0074486339089015665,0.005662080975327363
443,0.007158894634003152,0.005784295455111015
444,0.007575821182807328,0.005856840274495706
445,0.007518301666717772,0.005832205505647242
446,0.00739858490853822,0.005754987470469792
447,0.007376687151448887,0.005943617643912942
448,0.007543081031338173,0.006195332434762078
449,0.007316179587046316,0.005684715888470602
450,0.0074902819231635566,0.00627380907481037
451,0.007405592090623442,0.005930341829400362
452,0.00746655104686661,0.005782348182247086
453,0.007438142753181314,0.006111607741653626
454,0.007386822202827334,0.006402055654372741
455,0.007369830116823,0.006216482409896092
456,0.0073561579043422585,0.006067530414514357
457,0.0073549102753825155,0.005757520041732594
458,0.007482409995246863,0.006099691256570148
459,0.007362670490123667,0.005924751328115192
460,0.007246723319897889,0.006004784518111412
461,0.007551937667290809,0.005985874941186728
462,0.007339015076623553,0.005845993770275967
463,0.007289956884872687,0.006283756698276381
464,0.007329334930944887,0.006170002620511483
465,0.007235387079427094,0.0057918924454245565
466,0.0073404954945398195,0.005856581103265032
467,0.00738525073928383,0.005807423139641585
468,0.0074031628108881,0.005989115815011305
469,0.007349393252585404,0.006067765150578922
470,0.00739610638715784,0.006451382115234313
471,0.007421124553330893,0.007392953826531089
472,0.007357526490766524,0.006238643012698867
473,0.0072948498925935355,0.0057838393507833015
474,0.007311978994854848,0.005915028990081863
475,0.007254065024473323,0.006062343348251899
476,0.007329857927364966,0.005695166782573708
477,0.007358583547108039,0.007048876678309599
478,0.0074360895553845984,0.006178692200117326
479,0.007380111566758827,0.005665927528881723
480,0.00736341276654369,0.00609912666558957
481,0.007279043567095575,0.00582536671781862
482,0.007307323797167262,0.006755339647841157
483,0.007378047161804599,0.006774054957523868
484,0.007384771649242706,0.00667579417267782
485,0.007263439635742895,0.006440609589850191
486,0.007331021788130813,0.006016913628547177
487,0.007464248168300049,0.006043090105742205
488,0.007328483755220312,0.006524932859776264
489,0.007321519518448059,0.007545453322384091
490,0.007182670265319757,0.006440109838630282
491,0.007306683679440363,0.00595084660822027
492,0.0073247615039778585,0.006029466880565429
493,0.0073775781706107435,0.005843830543813525
494,0.007301626430290203,0.005828343374181778
495,0.007460918048294725,0.006521422832611547
496,0.007335104948417152,0.0060609064441939035
497,0.007361773056618404,0.006515783001149347
498,0.007291154516511714,0.005918531750453667
499,0.007374069496666292,0.005771981904526213
500,0.007277855489372732,0.0061917901582996
501,0.0073328050308954255,0.005790262716942691
502,0.00747607587523934,0.005765130840107379
503,0.007320619261390088,0.006123749715918064
504,0.007326985143499182,0.005967395039564438
505,0.007296599013909966,0.00607797696453809
506,0.007422120233035633,0.005906597460372164
507,0.0073252338041364115,0.006067915280348866
508,0.007357531301110406,0.005996183661071262
509,0.0070791265717777985,0.006313657771849559
510,0.007315576843513789,0.006880178583318341
511,0.007449983353399148,0.005883984475838368
512,0.007322096162202328,0.0063053357348494725
513,0.007317733680341213,0.0058802171936275845
514,0.007420259923257559,0.0061430093866826525
515,0.007266447662637039,0.005860238779183999
516,0.007462746352564042,0.006281727471923391
517,0.007452155868603798,0.00595407298941043
518,0.007332344439542325,0.005989519995444071
519,0.0073420650737613955,0.0059413052593106485
520,0.007199558220693895,0.00583909339896746
521,0.007246335320897126,0.005882814023229067
522,0.0073127161171801305,0.00593355732582232
523,0.007331286971102893,0.006100050755304279
524,0.0073361675262276545,0.005766825042641825
525,0.007328956991753535,0.00594529781705967
526,0.007366173587345862,0.006105513060719577
527,0.00729782790993399,0.006203595766846426
528,0.007271713537075782,0.00737391925406327
529,0.007363213699963742,0.006030210787285315
530,0.007252653923422904,0.005852706940531467
531,0.0073804896331151415,0.008333220320822348
532,0.007327355755287792,0.006901959073386405
533,0.007341142649033094,0.006161571021004103
534,0.0072575609970074095,0.0061834345865181845
535,0.007323585675922298,0.006594553538846233
536,0.007348569216027235,0.006142987865065382
537,0.007213554382865222,0.006527862473027671
538,0.007284245054659315,0.006138232781936052
539,0.007403967604835587,0.0057629641720847915
540,0.0072294255131231284,0.005887663427408603
541,0.007202112686900364,0.005649313466446742
542,0.007318397984824016,0.005862399900329861
543,0.007157959883710235,0.00589505963680253
544,0.007400893473550241,0.005764139065217463
545,0.007258582935044673,0.005889936747394467
546,0.00729508810707029,0.006400909055421709
547,0.007350076074509425,0.006806570913379595
548,0.007238704295753362,0.0070316623060591105
549,0.00723025267303573,0.00650036612797819
550,0.007320988753135973,0.006420787889467467
551,0.007321042326240727,0.0059371657009149115
552,0.00718078015561332,0.006967653649762804
553,0.007250840682727064,0.006452283781155934
554,0.007266188777348068,0.005777304031674793
555,0.007173055178264481,0.006038077589756569
556,0.0073099440734715184,0.005975413673274373
557,0.007343131824170761,0.005759769116907712
558,0.0073242708406929345,0.006170016002220927
559,0.007262803151511874,0.00596915223878866
560,0.007229569025478286,0.006144300718059637
561,0.007228687114072653,0.006098327360973263
